Year,Month,Title,URL
2022,7,"Simak Menu Saham di Akhir Bulan, Ada ITMG, GGRM Hingga CPIN",https://www.cnbcindonesia.com/market/20220729073948-17-359498/simak-menu-saham-di-akhir-bulan-ada-itmg-ggrm-hingga-cpin
2022,8,IHSG Berhasil Menguat di Detik-detik Akhir Perdagangan,https://www.cnbcindonesia.com/market/20220831153011-17-368163/ihsg-berhasil-menguat-di-detik-detik-akhir-perdagangan
2022,8,"Pertalite Mau Naik, IHSG Sesi I Drop Nyaris 1%",https://www.cnbcindonesia.com/market/20220831113625-17-368031/pertalite-mau-naik-ihsg-sesi-i-drop-nyaris-1
2022,8,Cek! Sederet Saham Ini Bikin Anda Cuan Jumbo Hari Ini,https://www.cnbcindonesia.com/market/20220830120821-17-367725/cek-sederet-saham-ini-bikin-anda-cuan-jumbo-hari-ini
2022,8,"IHSG Nggak Takut Powell Lagi, Menguat 1% di Sesi Pertama",https://www.cnbcindonesia.com/market/20220830113717-17-367699/ihsg-nggak-takut-powell-lagi-menguat-1-di-sesi-pertama
2022,8,"Pidato 8 Menit Tak Lagi Sakti, Penurunan IHSG Hanya 0,04%",https://www.cnbcindonesia.com/market/20220829152040-17-367471/pidato-8-menit-tak-lagi-sakti-penurunan-ihsg-hanya-004
2022,9,"Masih Merah Sih, Tapi IHSG Sesi I Sudah Kembali ke 7.000-an",https://www.cnbcindonesia.com/market/20220930114412-17-376221/masih-merah-sih-tapi-ihsg-sesi-i-sudah-kembali-ke-7000-an
2022,9,"Wall Street Berguguran Lagi, Semoga IHSG Kuat Hadapi Tekanan",https://www.cnbcindonesia.com/research/20220930045311-128-376114/wall-street-berguguran-lagi-semoga-ihsg-kuat-hadapi-tekanan
2022,9,"Hijau IHSG Cuma Sebentar, Turun 0,1% di Sesi I Siang Ini",https://www.cnbcindonesia.com/market/20220929113511-17-375874/hijau-ihsg-cuma-sebentar-turun-01-di-sesi-i-siang-ini
2022,9,"Tips Cuan Tetap Tebal Meski IHSG Rawan Longsor, Cek Saham Ini",https://www.cnbcindonesia.com/market/20220929080620-17-375801/tips-cuan-tetap-tebal-meski-ihsg-rawan-longsor-cek-saham-ini
2022,9,"Wall Street Akhirnya Rebound, Mampukah IHSG Ikut Bangkit?",https://www.cnbcindonesia.com/research/20220929050940-128-375769/wall-street-akhirnya-rebound-mampukah-ihsg-ikut-bangkit
2022,10,"Awal Pekan Bakal Happy, IHSG Sesi I Berakhir Di Zona Hijau!",https://www.cnbcindonesia.com/market/20221031113317-17-383802/awal-pekan-bakal-happy-ihsg-sesi-i-berakhir-di-zona-hijau
2022,10,"IHSG Masuk Konsolidasi, Ini Menu Pilihan Saham Awal Pekan",https://www.cnbcindonesia.com/market/20221031074214-17-383710/ihsg-masuk-konsolidasi-ini-menu-pilihan-saham-awal-pekan
2022,10,"Asing Mulai Buy Lagi, Gimana Nasib Pasar Keuangan Pekan Ini?",https://www.cnbcindonesia.com/research/20221031003436-128-383665/asing-mulai-buy-lagi-gimana-nasib-pasar-keuangan-pekan-ini
2022,10,"Asing Mulai Buy Lagi, Gimana Nasib Pasar Keuangan Hari Ini?",https://www.cnbcindonesia.com/research/20221031003759-128-383666/asing-mulai-buy-lagi-gimana-nasib-pasar-keuangan-hari-ini
2022,10,"Abaikan PDB AS, IHSG Sesi I Berakhir Di Zona Merah!",https://www.cnbcindonesia.com/market/20221028113349-17-383235/abaikan-pdb-as-ihsg-sesi-i-berakhir-di-zona-merah
2022,11,"Tak Kalah Dengan Bank Digital, Saham Bank Jumbo Naik Kencang",https://www.cnbcindonesia.com/market/20221130160736-17-392576/tak-kalah-dengan-bank-digital-saham-bank-jumbo-naik-kencang
2022,11,"Sedang Moncer, Emiten Perbankan Berisiko Mendadak Turun Nih",https://www.cnbcindonesia.com/research/20221130112925-128-392450/sedang-moncer-emiten-perbankan-berisiko-mendadak-turun-nih
2022,11,Window Dressing Tiba! Ini 5 Saham Langganan Pembawa Cuan,https://www.cnbcindonesia.com/market/20221130000248-17-392310/window-dressing-tiba-ini-5-saham-langganan-pembawa-cuan
2022,11,"Follow The Money, 5 Saham Ini Diborong Asing Sepanjang Tahun",https://www.cnbcindonesia.com/market/20221129224041-17-392305/follow-the-money-5-saham-ini-diborong-asing-sepanjang-tahun
2022,11,Cuan di Market Makin Susah? Baca Info A1 Terbaru Ini,https://www.cnbcindonesia.com/market/20221129215212-17-392303/cuan-di-market-makin-susah-baca-info-a1-terbaru-ini
2022,12,"Gak Ada 'Party' Akhir Tahun, IHSG Kurang Darah",https://www.cnbcindonesia.com/market/20221230091453-17-401402/gak-ada-party-akhir-tahun-ihsg-kurang-darah
2022,12,Gini Respon Investor Asing di Rights Issue BBTN,https://www.cnbcindonesia.com/market/20221230085604-17-401393/gini-respon-investor-asing-di-rights-issue-bbtn
2022,12,Lagi! Saham Orang Terkaya RI Perberat Langkah IHSG,https://www.cnbcindonesia.com/research/20221229095648-128-401087/lagi-saham-orang-terkaya-ri-perberat-langkah-ihsg
2022,12,Ini Nih Biang Kerok yang Bikin IHSG Jebol,https://www.cnbcindonesia.com/research/20221229092905-128-401074/ini-nih-biang-kerok-yang-bikin-ihsg-jebol
2022,12,"Fix Nggak Ada Window Dressing, IHSG Jebol Jelang Akhir Tahun",https://www.cnbcindonesia.com/market/20221229091745-17-401072/fix-nggak-ada-window-dressing-ihsg-jebol-jelang-akhir-tahun
2023,1,Duh! 7 Saham Ini Jadi Beban dan Bikin IHSG Merana,https://www.cnbcindonesia.com/research/20230131102322-128-409582/duh-7-saham-ini-jadi-beban-dan-bikin-ihsg-merana
2023,1,"Dua Big Bank Cuan Luber, Nasib Bank Digital & Daerah Gimana?",https://www.cnbcindonesia.com/research/20230131080624-128-409537/dua-big-bank-cuan-luber-nasib-bank-digital-daerah-gimana
2023,1,"7 Saham Ini Jadi Beban IHSG, Bank Paling 'Nyusahin'",https://www.cnbcindonesia.com/research/20230130105430-128-409212/7-saham-ini-jadi-beban-ihsg-bank-paling-nyusahin
2023,1,"Duh, 4 Saham Bank Raksasa Rontok! Bank Tertua Paling Parah",https://www.cnbcindonesia.com/research/20230130101010-128-409190/duh-4-saham-bank-raksasa-rontok-bank-tertua-paling-parah
2023,1,"Dapat Julukan Bank Cari Aman, BBCA Gak Produktif",https://www.cnbcindonesia.com/research/20230130083041-128-409149/dapat-julukan-bank-cari-aman-bbca-gak-produktif
2023,2,"Mbanking BCA Error, Ini Penjelasan Resmi BCA",https://www.cnbcindonesia.com/market/20230227153800-17-417339/mbanking-bca-error-ini-penjelasan-resmi-bca
2023,2,"Laba Bank Segunung, Tapi Sahamnya Jeblok! Ini Biang Keroknya",https://www.cnbcindonesia.com/research/20230227134344-128-417284/laba-bank-segunung-tapi-sahamnya-jeblok-ini-biang-keroknya
2023,2,"Kenalin, Pewaris Rp 385 Triliun Yang Tetap Membumi",https://www.cnbcindonesia.com/market/20230227062614-17-417106/kenalin-pewaris-rp-385-triliun-yang-tetap-membumi
2023,2,"Tetap Membumi, Orang RI Ini Punya Warisan Rp385 Triliun",https://www.cnbcindonesia.com/market/20230226110528-17-417033/tetap-membumi-orang-ri-ini-punya-warisan-rp385-triliun
2023,2,5 'Pangeran' Terkaya Pemilik Kerajaan Bisnis di Indonesia,https://www.cnbcindonesia.com/market/20230224173556-17-416852/5-pangeran-terkaya-pemilik-kerajaan-bisnis-di-indonesia
2023,3,4 Saham Big Cap Ini Buat IHSG Gagal Hepi di Akhir Pekan,https://www.cnbcindonesia.com/market/20230331135915-17-426223/4-saham-big-cap-ini-buat-ihsg-gagal-hepi-di-akhir-pekan
2023,3,Ini Alasan Kenapa Saham Bank Kakap RI Lagi Malas Gerak,https://www.cnbcindonesia.com/market/20230331104812-17-426128/ini-alasan-kenapa-saham-bank-kakap-ri-lagi-malas-gerak
2023,3,"Pasar Modal Dibanjiri Dana Asing, Kemarin Rp1,2 T Masuk RI",https://www.cnbcindonesia.com/market/20230331074201-17-426045/pasar-modal-dibanjiri-dana-asing-kemarin-rp12-t-masuk-ri
2023,3,"Berkat 4 Saham Big Cap Ini, Koreksi IHSG Tidak Parah",https://www.cnbcindonesia.com/market/20230330134704-17-425853/berkat-4-saham-big-cap-ini-koreksi-ihsg-tidak-parah
2023,3,"Top 10 Saham Tercuan Maret 2023, Nomor 4 Punya Crazy Rich RI",https://www.cnbcindonesia.com/market/20230330074208-17-425700/top-10-saham-tercuan-maret-2023-nomor-4-punya-crazy-rich-ri
2023,4,"Laba Kompak Naik Tinggi, Gerak Saham Bank Raksasa Malah Loyo",https://www.cnbcindonesia.com/market/20230428100946-17-432988/laba-kompak-naik-tinggi-gerak-saham-bank-raksasa-malah-loyo
2023,4,"Pasca Lebaran, 10 Saham Ini Ternyata Banyak Diburu Asing",https://www.cnbcindonesia.com/market/20230428075152-17-432918/pasca-lebaran-10-saham-ini-ternyata-banyak-diburu-asing
2023,4,"Kredit BCA Naik 12% di Kuartal-I 2023, Ini Sektor Andalannya",https://www.cnbcindonesia.com/market/20230428072302-17-432911/kredit-bca-naik-12-di-kuartal-i-2023-ini-sektor-andalannya
2023,4,"4 Bank RI Dengan Laba Terbesar, Nomor 1 Juara Bertahan",https://www.cnbcindonesia.com/market/20230428085104-17-432950/4-bank-ri-dengan-laba-terbesar-nomor-1-juara-bertahan
2023,4,"Efek Ganjar & Anies, IHSG Jebol 7.000? Yuk Bisa Yuk...",https://www.cnbcindonesia.com/market/20230428001133-17-432884/efek-ganjar-anies-ihsg-jebol-7000-yuk-bisa-yuk
2023,5,"Breaking! IHSG Ambruk 1% Lebih, Ini Penyebabnya",https://www.cnbcindonesia.com/market/20230531135553-17-442187/breaking-ihsg-ambruk-1-lebih-ini-penyebabnya
2023,5,"4 Saham Big Cap Ini Topang IHSG, Batasi Koreksi Lebih Dalam",https://www.cnbcindonesia.com/market/20230531123217-17-442140/4-saham-big-cap-ini-topang-ihsg-batasi-koreksi-lebih-dalam
2023,5,"Sempat Menghijau di Awal Perdagangan, Saham Bank RI Loyo Juga",https://www.cnbcindonesia.com/market/20230531114511-17-442118/sempat-menghijau-di-awal-perdagangan-saham-bank-ri-loyo-juga
2023,5,Asing Ramai-Ramai Beli BBCA hingga GOTO Kemarin,https://www.cnbcindonesia.com/market/20230531060120-17-441995/asing-ramai-ramai-beli-bbca-hingga-goto-kemarin
2023,5,"Gak Main-Main Soal Kredit Hijau, Begini Capaian BBCA dan BMRI",https://www.cnbcindonesia.com/market/20230530234032-17-441981/gak-main-main-soal-kredit-hijau-begini-capaian-bbca-dan-bmri
2023,6,"Jadwal BCA, BRI, Bank Mandiri, BNI Saat Cuti Bersama Iduladha",https://www.cnbcindonesia.com/market/20230627093954-17-449560/jadwal-bca-bri-bank-mandiri-bni-saat-cuti-bersama-iduladha
2023,6,Daftar Kantor BCA Buka Weekend Saat Libur 5 hari Idul Adha,https://www.cnbcindonesia.com/market/20230626065337-17-449122/daftar-kantor-bca-buka-weekend-saat-libur-5-hari-idul-adha
2023,6,"IHSG Pekan Lalu Masih Merah, Asing Buang Saham Ini",https://www.cnbcindonesia.com/market/20230626062904-17-449106/ihsg-pekan-lalu-masih-merah-asing-buang-saham-ini
2023,6,"Duit Masih Banyak, Bank Ini Santai Aja BI Tahan Suku Bunga",https://www.cnbcindonesia.com/research/20230622161532-128-448400/duit-masih-banyak-bank-ini-santai-aja-bi-tahan-suku-bunga
2023,6,Transfer Online Blu ke BCA Kena Biaya per 29 Juni 2023,https://www.cnbcindonesia.com/market/20230621101229-17-447880/transfer-online-blu-ke-bca-kena-biaya-per-29-juni-2023
2023,7,"STAR AM Bidik Dana Kelolaan Rp100 M, Bank Jadi Andalan",https://www.cnbcindonesia.com/market/20230731170117-17-458850/star-am-bidik-dana-kelolaan-rp100-m-bank-jadi-andalan
2023,7,"IHSG Lesu Lagi, 7 Saham Ini yang Membebaninya",https://www.cnbcindonesia.com/market/20230728102351-17-458065/ihsg-lesu-lagi-7-saham-ini-yang-membebaninya
2023,7,Pemilik Rekening BCA! Cek Ini Biar Bebas Penipuan Digital,https://www.cnbcindonesia.com/market/20230728083219-17-458034/pemilik-rekening-bca-cek-ini-biar-bebas-penipuan-digital
2023,7,Terungkap! Ini Penyebab IHSG Batal Double Hattrick Kemarin,https://www.cnbcindonesia.com/market/20230728005000-17-457981/terungkap-ini-penyebab-ihsg-batal-double-hattrick-kemarin
2023,7,"IHSG Gagal Double Hattrick, Asing Lepas Saham Ini Berjamaah",https://www.cnbcindonesia.com/market/20230728060637-17-457988/ihsg-gagal-double-hattrick-asing-lepas-saham-ini-berjamaah
2023,8,"Korporasi Galang Dana Rp 172 T di Bursa, Banyak dari IPO",https://www.cnbcindonesia.com/market/20230831162856-17-467937/korporasi-galang-dana-rp-172-t-di-bursa-banyak-dari-ipo
2023,8,Sakti! IHSG Jadi Raja Asia di Agustus! Hong Kong Pecundang,https://www.cnbcindonesia.com/research/20230831074634-128-467697/sakti-ihsg-jadi-raja-asia-di-agustus-hong-kong-pecundang
2023,8,Asing Terciduk Lepas 10 Saham Ini Kala IHSG Pesta Pora,https://www.cnbcindonesia.com/market/20230831073332-17-467695/asing-terciduk-lepas-10-saham-ini-kala-ihsg-pesta-pora
2023,8,"IHSG Berjaya Dua Hari Beruntun, Asing Serok 10 Saham Ini",https://www.cnbcindonesia.com/market/20230830064737-17-467326/ihsg-berjaya-dua-hari-beruntun-asing-serok-10-saham-ini
2023,8,Asing Diam-diam Malah Lego 10 Saham Ini Kala IHSG Menguat,https://www.cnbcindonesia.com/market/20230829072029-17-466942/asing-diam-diam-malah-lego-10-saham-ini-kala-ihsg-menguat
2023,9,"IHSG Menguat, Asing Terciduk Lepas Saham BBCA Hingga GOTO",https://www.cnbcindonesia.com/market/20230929065036-17-476337/ihsg-menguat-asing-terciduk-lepas-saham-bbca-hingga-goto
2023,9,"Erick Thohir Blak-Blakan Soal Bursa Karbon, Ini Tanggapannya",https://www.cnbcindonesia.com/market/20230927181410-17-476142/erick-thohir-blak-blakan-soal-bursa-karbon-ini-tanggapannya
2023,9,"Musim Dividen Sebentar Lagi,  Siap-Siap Dapat Uang Kaget",https://www.cnbcindonesia.com/research/20230926164755-128-475714/musim-dividen-sebentar-lagi-siap-siap-dapat-uang-kaget
2023,9,"BCA akan Tutup Rekening Saldo Nol Rupiah, Catat Tanggalnya",https://www.cnbcindonesia.com/market/20230927102051-17-475896/bca-akan-tutup-rekening-saldo-nol-rupiah-catat-tanggalnya
2023,9,Ini Alasan Bank Kompak Jadi Pembeli Perdana di Bursa Karbon,https://www.cnbcindonesia.com/market/20230927072414-17-475833/ini-alasan-bank-kompak-jadi-pembeli-perdana-di-bursa-karbon
2023,10,"3 Bank RI Dengan Laba Terbesar, Cek Sahamnya",https://www.cnbcindonesia.com/market/20231031123941-17-485154/3-bank-ri-dengan-laba-terbesar-cek-sahamnya
2023,10,Berlaku Besok! Cek Aturan Terbaru Penutupan Rekening BCA,https://www.cnbcindonesia.com/market/20231031113057-17-485113/berlaku-besok-cek-aturan-terbaru-penutupan-rekening-bca
2023,10,"IHSG 6.700, Asing Ramai-Ramai Borong Saham Ini",https://www.cnbcindonesia.com/market/20231031070155-17-485015/ihsg-6700-asing-ramai-ramai-borong-saham-ini
2023,10,"Asing Jual Saham Rp 17,24 T! Ini yang Paling Banyak Dilepas",https://www.cnbcindonesia.com/market/20231030064533-17-484664/asing-jual-saham-rp-1724-t-ini-yang-paling-banyak-dilepas
2023,10,Diam-Diam Asing Sudah Bawa Kabur Rp 6 Triliun dari RI,https://www.cnbcindonesia.com/research/20231029233245-128-484647/diam-diam-asing-sudah-bawa-kabur-rp-6-triliun-dari-ri
2023,11,"Bank AS & Eropa Cabut dari RI, Bank di Asia Kok Makin Agresif",https://www.cnbcindonesia.com/market/20231130132001-17-493353/bank-as-eropa-cabut-dari-ri-bank-di-asia-kok-makin-agresif
2023,11,OK Bank Raih Kredit Rp 400 M dari BCA,https://www.cnbcindonesia.com/market/20231130150419-17-493391/ok-bank-raih-kredit-rp-400-m-dari-bca
2023,11,"Korporasi Tahan Diri Jelang Pemilu, BCA Bidik Kredit Naik 11%",https://www.cnbcindonesia.com/market/20231130063450-17-493201/korporasi-tahan-diri-jelang-pemilu-bca-bidik-kredit-naik-11
2023,11,"IHSG Kurang Tenaga, Saham Ini Dibuang Asing",https://www.cnbcindonesia.com/market/20231130062112-17-493195/ihsg-kurang-tenaga-saham-ini-dibuang-asing
2023,11,Bos BCA Ungkap Strategi Himpun Tabungan & Penyebab DPK Lesu,https://www.cnbcindonesia.com/market/20231129172222-17-493089/bos-bca-ungkap-strategi-himpun-tabungan-penyebab-dpk-lesu
2023,12,"IHSG 2023 Tak Terbendung, Catat Rekor Baru Hingga Sentuh 7300",https://www.cnbcindonesia.com/research/20231230023432-128-501422/ihsg-2023-tak-terbendung-catat-rekor-baru-hingga-sentuh-7300
2023,12,Gelembung Perusahaan Prajogo dari Kaca Mata Emiten BUMN Top 4,https://www.cnbcindonesia.com/market/20231229133426-17-501262/gelembung-perusahaan-prajogo-dari-kaca-mata-emiten-bumn-top-4
2023,12,"Uang Beredar Naik 104% di Natal & Tahun Baru, Capai Rp126 T",https://www.cnbcindonesia.com/news/20231229100445-4-501200/uang-beredar-naik-104-di-natal-tahun-baru-capai-rp126-t
2023,12,IPO di 2023 Jadi Rekor Baru dalam Sejarah RI Tapi....,https://www.cnbcindonesia.com/research/20231229010741-128-501122/ipo-di-2023-jadi-rekor-baru-dalam-sejarah-ri-tapi
2023,12,"IHSG Cetak Rekor 2023, Asing Borong Saham Ini",https://www.cnbcindonesia.com/market/20231229064048-17-501135/ihsg-cetak-rekor-2023-asing-borong-saham-ini
2024,1,Asing Terciduk Diam-diam Borong Saham Bank RI Kala IHSG Hijau,https://www.cnbcindonesia.com/market/20240131063918-17-510332/asing-terciduk-diam-diam-borong-saham-bank-ri-kala-ihsg-hijau
2024,1,"IHSG Sumringah Lagi, GOTO & 4 Saham Bank Jumbo Jadi Pendorong",https://www.cnbcindonesia.com/market/20240130161415-17-510212/ihsg-sumringah-lagi-goto-4-saham-bank-jumbo-jadi-pendorong
2024,1,Bukan Rokok! Ternyata Ini Sumber Utama Duit Duo Hartono,https://www.cnbcindonesia.com/research/20240130093353-128-510052/bukan-rokok-ternyata-ini-sumber-utama-duit-duo-hartono
2024,1,"Waspada, Beredar Pengumuman HOAX Skema Biaya Transfer BCA",https://www.cnbcindonesia.com/market/20240130065751-17-510002/waspada-beredar-pengumuman-hoax-skema-biaya-transfer-bca
2024,1,"IHSG Rebound Usai 3 Hari Terkapar, Asing Borong 10 Saham Ini",https://www.cnbcindonesia.com/market/20240130064905-17-509998/ihsg-rebound-usai-3-hari-terkapar-asing-borong-10-saham-ini
2024,2,"IHSG Lesu Lagi, Turun 0,17% Hari Ini",https://www.cnbcindonesia.com/market/20240229163735-17-518665/ihsg-lesu-lagi-turun-017-hari-ini
2024,2,Ini Kata Bos Bank Mandiri (BMRI) Soal Potensi Akuisisi Bank Digital,https://www.cnbcindonesia.com/market/20240229112342-17-518546/ini-kata-bos-bank-mandiri--bmri--soal-potensi-akuisisi-bank-digital
2024,2,"Saham BBCA Sentuh Rp 10.000 & Dekati ATH, Bakal Stock Split Lagi?",https://www.cnbcindonesia.com/market/20240229072956-17-518483/saham-bbca-sentuh-rp-10000-dekati-ath-bakal-stock-split-lagi
2024,2,"IHSG Tancap Gas, 10 Saham Ini Ramai-Ramai Diborong Asing",https://www.cnbcindonesia.com/market/20240229070752-17-518468/ihsg-tancap-gas-10-saham-ini-ramai-ramai-diborong-asing
2024,2,"IHSG Naik 0,59%, BREN & BBRI Jadi Penopang",https://www.cnbcindonesia.com/market/20240228161421-17-518372/ihsg-naik-059-bren-bbri-jadi-penopang
2024,3,Bukan Saham Bukan Obligasi! Investasi Ini Cuan 15% dalam  3 Bulan,https://www.cnbcindonesia.com/mymoney/20240330202530-72-526748/bukan-saham-bukan-obligasi-investasi-ini-cuan-15-dalam-3-bulan
2024,3,"Wow, Ada Raksasa Setara 4 Bank KBMI IV di Belakang KB Bank",https://www.cnbcindonesia.com/market/20240328113230-17-526250/wow-ada-raksasa-setara-4-bank-kbmi-iv-di-belakang-kb-bank
2024,3,Asing Terciduk Borong 10 Saham Ini Kala IHSG Ambles,https://www.cnbcindonesia.com/market/20240328070841-17-526148/asing-terciduk-borong-10-saham-ini-kala-ihsg-ambles
2024,3,5 Kabar Penting Bursa: 221 Saham Masuk Pemantauan Khusus - Asing Obral,https://www.cnbcindonesia.com/research/20240328055832-128-526134/5-kabar-penting-bursa-221-saham-masuk-pemantauan-khusus--asing-obral
2024,3,"Mau Dapat Dividen Rp5 Juta/Bulan dari Big Bank, Harus Modal Berapa?",https://www.cnbcindonesia.com/research/20240327130647-128-525960/mau-dapat-dividen-rp5-juta-bulan-dari-big-bank-harus-modal-berapa
2024,4,"IHSG Balik Arah Menguat, Asing Ketahuan Berburu Saham Ini",https://www.cnbcindonesia.com/market/20240430070955-17-534481/ihsg-balik-arah-menguat-asing-ketahuan-berburu-saham-ini
2024,4,Ini Saham Incaran Asing Saat IHSG Kebakaran,https://www.cnbcindonesia.com/market/20240429063255-17-534122/ini-saham-incaran-asing-saat-ihsg-kebakaran
2024,4,"Pekan Bergejolak: ""Tsunami"" Sentimen AS & Fed, Kabar Inflasi-Investasi",https://www.cnbcindonesia.com/research/20240428195917-128-534112/pekan-bergejolak-tsunami-sentimen-as-fed-kabar-inflasi-investasi
2024,4,"BBCA Tumbang, BREN Jadi Emiten Kapitalisasi Pasar Nomor 1 di RI",https://www.cnbcindonesia.com/market/20240426102211-17-533646/bbca-tumbang-bren-jadi-emiten-kapitalisasi-pasar-nomor-1-di-ri
2024,4,Saham Blue Chip RI Kompak Dibuang Asing Kala IHSG Merah,https://www.cnbcindonesia.com/market/20240426071038-17-533565/saham-blue-chip-ri-kompak-dibuang-asing-kala-ihsg-merah
2024,5,Harta Prajogo Pangestu Lenyap Rp 151 T Semalam,https://www.cnbcindonesia.com/market/20240531150550-17-542828/harta-prajogo-pangestu-lenyap-rp-151-t-semalam
2024,5,"Asing Net Sell Rp 1,18 T, Terciduk Banyak Jual Saham Ini",https://www.cnbcindonesia.com/market/20240531070715-17-542641/asing-net-sell-rp-118-t-terciduk-banyak-jual-saham-ini
2024,5,"Tak Jadi Jeblok, Saham Big Bank Kompak Rebound!",https://www.cnbcindonesia.com/research/20240530154858-128-542502/tak-jadi-jeblok-saham-big-bank-kompak-rebound
2024,5,"4 Fakta Saham Prajogo Pangestu BREN: ""Di Luar Nurul & Gak Habis Fikri""",https://www.cnbcindonesia.com/research/20240530120444-128-542417/4-fakta-saham-prajogo-pangestu-bren-di-luar-nurul-gak-habis-fikri
2024,5,"Valuasi Saham Perbankan Big Caps Setelah Harganya Ambruk, Makin Murah?",https://www.cnbcindonesia.com/research/20240530082430-128-542333/valuasi-saham-perbankan-big-caps-setelah-harganya-ambruk-makin-murah
2024,6,"Dulu Raja Kain Ikon Penguasa, Sekarang Malah Tertimbun Utang",https://www.cnbcindonesia.com/market/20240628134050-17-550228/dulu-raja-kain-ikon-penguasa-sekarang-malah-tertimbun-utang
2024,6,Ada Transaksi Jumbo di Saham INCO dan AMMN,https://www.cnbcindonesia.com/market/20240628122329-17-550184/ada-transaksi-jumbo-di-saham-inco-dan-ammn
2024,6,"Saham Bank Raksasa Tancap Gas: BRI, BNI, Mandiri & BCA Siapa Juara?",https://www.cnbcindonesia.com/research/20240628103232-128-550142/saham-bank-raksasa-tancap-gas-bri-bni-mandiri-bca-siapa-juara
2024,6,Asing Kompak Beli Saham Ini Saat IHSG Hijau,https://www.cnbcindonesia.com/market/20240628072042-17-550063/asing-kompak-beli-saham-ini-saat-ihsg-hijau
2024,6,"Berkat Saham Bank Raksasa, IHSG Bergairah & Dekati Level 7.000",https://www.cnbcindonesia.com/market/20240627161539-17-549948/berkat-saham-bank-raksasa-ihsg-bergairah-dekati-level-7000
2024,7,"IHSG Sumringah, 5 Saham Raksasa Ini Jadi Penopangnya",https://www.cnbcindonesia.com/market/20240731120548-17-559162/ihsg-sumringah-5-saham-raksasa-ini-jadi-penopangnya
2024,7,"10 Emiten ""Sejuta Umat"",  Pemegang Sahamnya Hampir 3 Juta",https://www.cnbcindonesia.com/research/20240731064051-128-559042/10-emiten-sejuta-umat-pemegang-sahamnya-hampir-3-juta
2024,7,"IHSG Masih Kurang Tenaga, Asing Ketahuan Jual Saham Ini",https://www.cnbcindonesia.com/market/20240731064002-17-559040/ihsg-masih-kurang-tenaga-asing-ketahuan-jual-saham-ini
2024,7,Asing Kompak Berburu 10 Saham Ini,https://www.cnbcindonesia.com/market/20240730064300-17-558643/asing-kompak-berburu-10-saham-ini
2024,7,Duo Hartono Tambah 300 Juta Saham di Sarana Menara (TOWR),https://www.cnbcindonesia.com/market/20240729084124-17-558316/duo-hartono-tambah-300-juta-saham-di-sarana-menara--towr-
2024,8,"Ini Bocoran Dividen BBRI, BMRI, BBCA, dan BBNI Tahun Depan",https://www.cnbcindonesia.com/market/20240830152620-17-567829/ini-bocoran-dividen-bbri-bmri-bbca-dan-bbni-tahun-depan
2024,8,Mau Hibahkan Saham ke Anak Kayak Low Tuck Kwong? Ini Keuntungannya,https://www.cnbcindonesia.com/mymoney/20240829152448-72-567513/mau-hibahkan-saham-ke-anak-kayak-low-tuck-kwong-ini-keuntungannya
2024,8,Daftar 10 Bank RI Dengan Laba Terbesar Sepanjang Semester I-2024,https://www.cnbcindonesia.com/market/20240830101627-17-567702/daftar-10-bank-ri-dengan-laba-terbesar-sepanjang-semester-i-2024
2024,8,"IHSG Lagi Loyo, Asing Tetap Ngegas Borong Saham Ini",https://www.cnbcindonesia.com/market/20240830064406-17-567628/ihsg-lagi-loyo-asing-tetap-ngegas-borong-saham-ini
2024,8,"Ada Kabar Maybank (BNII) Mau Beli Saham Bank Panin (PNBN), Benarkah?",https://www.cnbcindonesia.com/market/20240829131325-17-567462/ada-kabar-maybank--bnii--mau-beli-saham-bank-panin--pnbn--benarkah
2024,9,"Asing Makin Getol Keluar Dari RI, IHSG Ambruk 2% Lebih",https://www.cnbcindonesia.com/market/20240930161328-17-575780/asing-makin-getol-keluar-dari-ri-ihsg-ambruk-2-lebih
2024,9,"Asing Masih Kabur dari RI, IHSG Ambles 1% Lebih di Sesi I",https://www.cnbcindonesia.com/market/20240930121329-17-575656/asing-masih-kabur-dari-ri-ihsg-ambles-1-lebih-di-sesi-i
2024,9,5 Saham Ini yang Bikin IHSG Ambruk,https://www.cnbcindonesia.com/market/20240930102943-17-575620/5-saham-ini-yang-bikin-ihsg-ambruk
2024,9,"Net Sell Rp 2,35 T, Asing Terciduk Kompak Lepas 10 Saham Ini",https://www.cnbcindonesia.com/market/20240930065331-17-575552/net-sell-rp-235-t-asing-terciduk-kompak-lepas-10-saham-ini
2024,9,Raja Tekstil RI Kini Tenggelam Tertimbun Utang Ratusan Miliar,https://www.cnbcindonesia.com/market/20240929085025-17-575413/raja-tekstil-ri-kini-tenggelam-tertimbun-utang-ratusan-miliar
2024,10,"IHSG Ditutup Naik Tipis, tapi Gagal Balik Ke 7.600-an",https://www.cnbcindonesia.com/market/20241031161554-17-584631/ihsg-ditutup-naik-tipis-tapi-gagal-balik-ke-7600-an
2024,10,IHSG Mulai Pulih Diselamatkan Oleh Deretan Saham Ini,https://www.cnbcindonesia.com/market/20241031130746-17-584549/ihsg-mulai-pulih-diselamatkan-oleh-deretan-saham-ini
2024,10,"IHSG Balik ke 7.500, Asing Kompak Lepas Saham Blue Chip",https://www.cnbcindonesia.com/market/20241031072711-17-584428/ihsg-balik-ke-7500-asing-kompak-lepas-saham-blue-chip
